Feature_ID,K1A,K2A ,K2B ,K2C,K3A ,K4A ,K5B,K5C,K6A,K6B,TK1A ,TK2A,TK4A,TK4B,TK4C,TK4D,TK5B,TK5C,TK5D,TK5E
7112,14.38192046,14.51565847,14.42023049,14.4419716,14.50921343,14.43477193,14.49013802,14.34603737,14.44951304,14.47223864,14.84407592,14.62259684,14.36145492,14.56732828,14.45629621,14.31216218,14.1942003,14.82260639,14.78763156,14.55086668
6333,10.64314799,11.2244329,10.98384333,10.76726865,11.20620535,,,,,,11.26272942,11.19948016,10.76830514,11.25536369,11.1333063,,,,,
6681,14.13264075,14.20895544,14.20027863,14.16717675,14.41277075,14.22852945,14.07925646,14.20933052,14.19695826,14.37234678,14.34685801,14.28799369,14.25580438,14.36471874,14.30325168,14.22283786,14.16387465,14.45654293,14.38613486,14.18959625
1835,14.98260919,14.95147481,15.0523711,14.92910772,14.94920184,15.04141318,14.69251055,14.89674795,15.01411378,15.1097927,15.0313851,15.19906653,15.10176798,15.0239923,14.86325548,14.99892168,15.07024278,15.08984436,15.0693368,14.96737945
7588,12.74737356,12.87195118,12.61665169,12.71950618,12.86927103,12.75897492,12.68507123,12.77980786,12.79408534,12.89449405,13.15226336,12.62362749,12.72178159,12.8051668,13.0028938,12.99757341,12.65079763,12.94084181,12.85607421,12.92322156
4817,13.91788107,14.37682886,14.30455541,14.22789656,13.92647385,14.09069362,14.06873353,13.75773756,13.75050585,14.08762435,14.29353945,14.19896579,14.4060484,14.19013003,14.04401386,14.04673066,13.89858049,14.31604531,13.93466024,14.33423525
1651,14.16501162,13.41615457,13.343045,13.59943304,14.86164125,14.98315728,14.1429671,14.11627219,14.72245252,14.60053073,14.38721914,13.70664624,14.33977805,14.93550715,14.82525961,14.81378596,14.06762363,14.23543225,14.25163388,14.34530373
2205,18.34187743,18.28954762,18.46094102,18.35945158,18.31284042,18.1809978,18.4211107,18.27558024,18.20101359,18.28872666,18.45480011,18.46962117,18.46743387,18.33813751,18.28690674,18.24517203,18.32491252,18.41677261,18.50554183,18.34886854
7927,14.79751445,13.81610302,13.82115423,13.95281213,14.16511538,14.57806137,13.65721849,13.84984539,14.21594578,14.23517731,14.84086039,13.91233791,14.01717185,14.46621123,14.56599478,14.68203505,13.83900438,13.94319308,14.21126366,14.22807409
1551,17.10800581,16.95236666,17.02808176,17.11375915,17.11783524,17.09304704,17.04834118,17.02491767,17.01188976,17.04549359,17.40912946,17.07167937,17.25722929,17.17258325,17.15485219,17.0613623,17.07190243,17.00603079,16.97185338,17.15183175
1806,14.46993402,14.32488852,14.50619749,14.39322447,14.31715368,14.02853467,13.82262699,14.31133331,14.23566113,14.28374215,14.55836089,14.3126722,14.55064045,14.38398753,14.30636427,14.20085167,14.22268178,14.55397701,14.34104012,14.33426595
2581,12.97535258,13.43288839,13.52730159,13.22033831,12.97319784,13.41484064,13.4680808,13.26192386,13.43805268,13.494492,12.95338931,13.72931772,13.34352738,13.52972866,13.62346985,13.38211967,13.58226041,13.61363082,13.47554974,13.19707655
793,11.66941319,11.47216515,11.89423399,11.71924185,11.87186141,11.99362183,12.14680464,11.96828178,11.79264682,11.88373099,11.71677447,11.94165893,11.84455323,11.79524438,11.60565525,11.99141982,12.49877322,12.20898362,12.15340279,11.90832165
6047,15.84848771,16.01020882,16.06675345,16.02531596,15.89681661,15.81059055,15.94122934,16.12944637,15.76530218,15.89919944,16.06661963,16.18562951,16.07536653,15.98779014,15.85374648,16.00477636,16.06000424,16.06083681,15.98738984,15.91438729
4582,16.62644518,16.81503649,16.8826514,16.78577804,16.88267086,16.62957087,16.7520984,17.00707017,16.71708956,16.7587652,16.94075436,16.7280619,17.12692218,16.87991395,16.75227836,16.70062467,16.89518544,16.95282002,16.79124178,16.97491952
7008,17.4591958,17.52648386,17.4021757,17.45780338,17.48174893,17.40761127,17.39816998,17.48032046,17.42187348,17.4624494,17.9650084,17.46614285,17.43089317,17.55129242,17.51314065,17.34915381,17.48464904,17.57918891,17.4620607,17.58183821
6107,14.99497821,14.84473679,15.20254647,15.00504013,15.11509426,15.33812092,15.22630737,15.23149467,15.23217507,15.44075761,15.15785105,15.3141905,15.25823624,15.14285975,15.02351786,15.7249137,15.27167396,15.40851519,15.14071147,15.29408076
408,15.12246525,14.87076978,14.93547826,14.90262211,15.04557136,15.17414047,14.91045478,15.01392925,15.07791996,15.06668166,15.10126573,15.26946846,15.12234068,15.08290998,15.1451987,15.09272564,14.90520124,15.11850246,15.08515604,14.97371833
7879,14.97007335,14.75426518,15.05885061,14.97808687,14.83160502,14.97452169,15.46372601,14.9176596,14.92923106,14.87889438,14.95461845,14.90099806,15.51448409,15.2749953,15.16303089,15.23243968,15.01602422,14.75035016,14.93292874,15.19740314
1896,11.1998759,11.24586104,11.32347599,11.39335121,11.17613267,11.26406204,11.18195258,11.04513345,11.05013187,10.99654137,11.20540477,11.34541751,11.50298153,11.09814779,11.3814353,11.21078841,11.33655851,11.12172387,11.42552156,11.16014133
2441,15.34518026,15.5712657,15.32781848,15.70208961,15.59666102,15.38583457,15.18829353,15.38854569,15.42804629,15.32620525,15.45197842,15.42407443,15.72174393,15.49891851,15.76254488,15.50949269,15.4626269,15.52503046,15.412864,15.42842704
1721,14.36273891,14.0991297,13.96732714,14.23466988,14.26525397,14.60098267,14.11228387,14.29844865,14.60623714,14.39884007,14.42741087,14.48471482,14.33376068,14.51287756,14.3740609,14.64388629,14.08090224,14.25811551,14.30563246,14.65373552
2705,12.03934288,11.59356001,11.93886902,11.80014573,11.89328964,11.98305669,11.80847295,11.82232808,12.05483633,11.697297,12.05815144,11.61753095,11.91175999,12.03083226,12.03079074,12.24340983,11.83863217,12.07663493,12.07651457,11.78050882
1713,11.62371888,10.85424354,10.79411416,11.32074339,11.22082581,11.80808219,10.70019326,11.16835383,11.55954799,11.46903212,11.36396571,11.1916386,11.53014885,11.19789825,11.3901827,11.89372775,11.25261486,11.11527891,11.76854454,11.32683707
6100,13.31127631,13.38182096,13.52508703,13.42221791,13.39956355,13.11342751,13.26513154,13.15954237,13.14911141,13.09389778,13.35511618,13.41148305,13.3888303,13.4793732,13.47604151,13.09314633,13.64863629,13.34499443,13.38576349,13.21365714
3973,11.70526016,11.52710695,12.01389193,11.71821201,12.29264546,,,,,,11.70240843,11.84962167,12.38802521,12.17274075,12.01743984,,,,,
4426,10.35276008,8.61731666,9.593804395,9.123675819,9.603405905,9.990230615,7.197702737,8.798445448,10.06056214,8.612382422,9.677649242,9.192480418,9.032621634,9.501631798,9.879589982,10.55611791,9.312458973,9.098403315,8.923284186,9.195307823
2514,10.30456694,10.03838064,9.970893377,10.20922538,10.34621114,11.34691882,10.24094181,9.987133575,10.9863434,10.76664309,10.95997789,10.6284369,10.25922304,11.0380394,10.68915336,11.17147747,10.19500901,10.11975387,10.36421395,10.51831138
2628,17.68793167,17.71043239,17.89890521,17.86988645,17.79173698,17.648865,17.6686213,17.76839405,17.67054668,17.69354998,17.75869128,17.99457494,17.96906557,17.74249536,17.8070533,17.65891079,17.79828217,17.81277663,17.86880378,17.7518402
3126,17.47096216,17.51049191,17.88201602,17.60948311,17.92107411,17.81692201,17.56886465,17.55347809,17.79320169,17.79544768,17.70566345,17.94840378,17.79209575,17.92924922,17.81376296,17.86278046,17.74886102,17.56165909,17.83983004,17.67493245
7812,14.62667807,14.60440873,14.89888312,14.79356497,14.65651284,14.73413049,14.65691106,14.85419587,14.59033514,14.68888272,14.94859268,14.71339802,14.81573979,14.82899838,14.94771393,14.73127246,14.81559062,14.67717208,14.74612588,14.66808224
3532,11.98719171,12.22683263,12.04599874,12.09106348,11.97012239,12.18707957,11.91408268,12.16223376,12.215518,12.05971937,12.09560241,12.12781229,12.07616905,12.19759393,12.36092805,12.37570844,12.3209651,12.14741868,11.98705538,12.0434414
6953,14.71521061,14.63631294,14.68350123,14.68675063,14.52005805,14.61388351,14.6029966,14.5202617,14.57801162,14.43855401,14.81881403,14.90076814,14.58509617,14.65769507,14.62716761,14.53822908,14.84342417,14.48600724,14.87196284,14.55288326
2836,8.912015882,9.560786612,9.124760628,9.343063642,8.482852715,,,,,,9.231676264,8.863214079,9.386331256,9.246172435,9.688256171,,,,,
697,15.8974459,15.95204772,15.9522902,15.90980472,15.86304142,15.82602997,15.7136696,16.12201194,15.86930514,15.96651262,15.95266953,16.05955092,16.06739096,15.95341308,15.90878999,15.80924534,16.04182783,16.05418232,16.01598344,15.9576841
3915,16.00094875,15.70727575,15.71435514,15.90279129,15.99182436,16.23822105,15.65036352,15.89574246,16.21169095,16.06604395,16.06182059,16.04858469,16.01726088,16.12623602,16.11562661,16.25952348,15.99751189,15.81235172,16.02597515,15.95403339
1771,15.24600757,14.57195378,14.4123051,14.56204712,14.65969685,14.97701773,14.84200866,14.89156842,15.03976699,14.93914236,14.79683387,14.60321466,14.63996293,14.90735811,14.94753371,15.29702064,15.20631055,15.07043825,14.99574151,14.94806028
2374,15.79616196,15.74052943,16.00471419,15.85413701,15.71155017,15.79920734,15.90766663,15.76616981,15.70636234,15.73943821,15.8885336,16.08099985,16.11765958,15.97972223,15.96958939,15.76617571,15.87926462,15.65057779,15.763368,15.80712779
5527,13.20002162,13.15114017,13.33012832,13.28463201,13.22689459,13.12766848,12.95499881,12.94773319,13.02483109,13.09756648,13.33465199,13.38932439,13.37770369,13.20228066,13.24198168,13.47327644,12.94645776,13.1651007,13.15583676,13.02815922
6941,13.78532443,13.50245916,13.35175726,13.49498079,13.45741316,13.58680514,13.44698999,13.53426737,13.66315581,13.58138689,14.12221878,13.57687087,13.43703011,13.74276372,13.54652747,13.80728657,13.75483667,13.56563862,13.30775473,13.62750667
4440,12.59914441,12.32890053,12.37599245,12.20543627,12.78355415,12.68678758,12.48272073,12.52701369,12.6021578,12.49183603,12.59569894,12.46996598,12.3835537,12.57615817,12.5718609,12.55212159,12.6588296,12.9045966,12.75720689,12.61397969
6134,11.5522671,11.49023541,11.57251482,11.54831535,12.05035059,11.70472032,11.87080535,11.96720434,12.01345861,11.85354468,11.64951428,12.00805802,11.7179242,11.94163007,11.76983909,11.6113902,11.99786749,12.0037935,11.94115924,12.10343536
4115,15.2351732,15.17221777,15.31040615,15.20637039,15.32088684,15.16801787,15.17152806,15.31925888,15.21852501,15.17820238,15.26156531,15.19716494,15.23529315,15.29146552,15.20144476,15.25244042,15.57795824,15.44286952,15.43519256,15.19313375
505,16.04162938,16.42731479,16.39441898,16.11099958,16.33641163,15.92086673,16.50121191,16.11698871,15.95786548,16.1406855,16.32667729,16.34800546,16.38763419,16.26481917,16.28671619,15.92305973,15.94148315,17.03240733,16.40193445,16.35693397
2344,15.85477958,16.20937901,16.02789105,16.08700498,16.1352841,15.90103393,15.89184015,16.095907,16.05094224,15.97315301,16.18244906,16.17991978,16.15599059,16.18565241,16.18776116,15.91278214,16.14234953,16.00120643,16.17987893,15.92517188
2987,14.07537768,13.97841079,13.94984947,13.89114244,13.91257802,14.15498603,14.11838332,14.43131254,14.1510616,14.1127515,14.12992857,14.13031075,13.96056752,14.15901278,13.95180988,14.27300248,14.23358668,14.28457007,14.44883232,14.18513039
2239,11.87520353,11.92202182,12.27600769,12.11638412,12.17074993,11.53322263,11.97578109,11.90545317,11.77526669,11.80132023,11.94644395,12.24347794,11.99993473,12.01155834,11.8940526,11.58416617,12.22443743,12.24900346,12.34442233,12.05320922
7027,10.40905537,10.65714447,10.62991413,10.67549607,10.62613214,,,,,,10.60822599,11.1840245,10.54240936,10.73860743,10.63949436,,,,,
6185,,6.68192984,,7.368758669,7.507102892,,,,,,6.814678653,7.668476243,7.372930713,6.846054448,8.596948988,,,,,
6480,14.10150987,13.93767749,13.97455124,14.0904645,14.02360909,14.36420564,14.04639581,14.22595966,14.21470088,14.25057979,14.55174782,13.94532892,14.08557589,14.29186102,14.23297615,14.32047442,14.2099174,14.25155816,13.99985585,14.33436269
6910,13.64359267,13.59566018,13.65382781,13.5242167,13.53120801,13.96388948,13.60150376,13.69662286,13.7261279,13.66404809,13.90823877,13.6449175,13.67407016,13.74867554,13.75209254,13.86986457,13.5280499,13.80448602,13.76910915,13.73982056
3421,11.60253186,11.6991956,11.72377053,11.770062,11.61708587,,,,,,11.48225676,11.94612497,12.06767765,11.6951136,11.88541145,,,,,
4131,14.07393671,13.83671476,13.83611263,13.81598514,13.9022832,14.15278241,13.6061561,13.75806271,13.92727684,13.95663538,14.49738816,13.93815459,13.90267614,14.24878256,14.00451094,13.92684462,13.7506886,13.81801169,13.86533086,14.02371297
4605,9.108205564,9.05769754,9.51218722,9.519170695,9.088838857,8.770251189,,7.979087126,8.578782463,9.222378757,9.278521822,9.672877081,9.288146456,9.031174098,9.357686939,,,,8.432675203,9.126024915
7370,13.78284751,14.06068945,13.99714788,13.99701434,14.21683867,13.58205649,13.79204273,13.89015348,13.74247784,13.70379979,14.00504865,14.10821756,14.12493676,13.91897712,13.9782535,13.85855232,13.7169553,14.12412361,14.09431734,13.86241231
1397,18.10248476,17.68152964,17.42221237,17.70323522,17.54547635,18.1802356,17.53848805,17.36226183,18.15981478,18.48832624,18.86848006,17.2228747,17.77592806,18.21987627,18.23545789,18.1658127,17.95258764,17.72714609,17.60008582,18.13356473
290,10.22750698,8.944104379,9.650965558,9.45937468,9.851597849,,,,,,9.832052529,9.933220029,9.589194952,9.921742683,9.840012038,,,,,
1871,12.24616625,12.53845762,12.81143183,12.67019838,12.70717323,12.49007404,12.56109701,12.61887114,12.7121627,12.56251714,12.90652562,12.85226677,12.71269834,12.52761666,12.53801599,12.49729406,12.55822782,12.7500538,12.76862072,12.77190257
6033,11.06300011,10.68487563,11.00831857,10.84442107,10.93419561,11.39808676,12.03775335,11.78921191,11.88022909,11.87729042,11.07728927,11.1054199,10.96578928,10.95536782,11.53934642,11.83126956,11.8436706,12.14732589,12.00642636,11.91674738
5549,12.09729565,12.55237774,12.68024135,12.58720696,12.42271758,12.52307552,12.62951122,12.92260016,12.66783907,12.7805124,12.72588832,13.04452507,12.73794365,12.59955339,12.31927802,12.43861567,12.52839105,12.77553439,12.64912562,13.37743783
6305,13.52991854,13.52560277,13.64651704,13.58744521,13.49082232,13.71475033,13.27767439,13.76168938,13.75757561,13.85438371,14.06215666,13.45672338,13.79348749,13.81307636,13.80694876,13.41006147,13.64031036,13.98244844,13.47258145,13.83495477
1628,15.80559124,15.11639744,15.02465373,15.28880522,16.05705445,16.34388958,15.29546344,15.45843868,16.21868519,15.99258245,16.02431466,15.35447925,15.74791724,16.12445639,16.11057454,16.29527284,15.58160103,15.61007307,15.59302798,15.83902323
7891,14.30399619,14.12327109,14.39385386,14.22014017,14.25251436,14.46212132,14.34132142,14.43963978,14.39804945,14.51809734,14.13345046,14.1643957,14.69042661,14.67663865,14.55747127,14.19385836,14.06381308,14.43533052,14.81232365,15.00772652
5543,14.72463146,14.2600554,14.82311234,14.68204608,14.67015757,14.57543641,14.43778821,14.61549813,14.41211011,14.50032038,14.54467945,14.7417119,14.5204985,14.52734598,14.51347548,14.62940526,14.70744921,14.91668679,15.02286985,14.61400189
2989,12.5505333,12.86665076,12.54250315,12.42919309,12.40494462,12.29015593,12.52657314,12.25974085,12.23975483,12.27492157,12.62179259,12.63513079,12.57794508,12.70052413,12.6752422,12.3425244,12.54066425,12.29302502,12.55048077,12.46799178
1751,12.10110306,12.13260914,12.21864697,12.14258704,12.25469702,12.08174628,11.66299078,12.17621118,11.87861434,12.0451768,12.1686987,12.19541545,12.22266079,12.25062795,12.04998729,12.28637581,11.92750747,12.10518195,12.20157562,12.23459077
5160,10.28588412,10.39149444,10.21882778,10.0299654,10.51378852,10.54143422,9.735576833,10.32743429,9.724860879,10.10399968,9.727562881,10.28744041,10.25518316,10.24866433,10.22592439,10.64040428,11.01869859,10.53812025,10.1701701,10.21950347
4700,12.23487223,12.44327763,12.51714902,12.36162971,12.36477949,12.13967014,11.97562948,12.42127466,12.1667084,12.21814672,12.33554902,12.39798078,12.49567506,12.5397835,12.4839742,12.2571714,12.33783467,12.38233934,12.14851494,12.39725723
6684,11.40245565,11.47439137,11.54639486,11.43734891,11.4651024,11.2867029,11.55849021,11.52735514,11.39851188,11.35600833,11.56667731,11.83549219,11.20790812,11.78804804,11.5575285,11.46678536,11.35989384,11.32353494,11.73031273,11.61374622
7373,13.70538435,13.00815168,13.04216399,12.9880002,12.96850031,13.34417537,13.20346175,13.52658617,13.55531179,13.53249702,14.01555557,12.84431285,13.44083525,13.52260092,13.43461411,13.3499391,13.4921952,13.44487901,13.01462815,13.74471573
273,13.10480478,13.17309678,13.0939366,13.17600571,13.37242465,13.49917397,13.60956007,13.45964323,13.89252944,13.54302312,13.66670216,13.28024146,13.60135992,13.62052097,13.58099512,13.53085732,13.50455575,13.52050842,13.63958942,13.1593031
6556,16.29989458,16.49202359,16.07830944,16.42431608,16.15396358,16.12638057,15.92189219,16.17852964,16.20602335,16.16797328,16.46882564,16.26539965,16.22197837,16.13872204,16.6031879,16.26029881,16.43699985,16.25407948,16.33577312,16.06413774
3150,10.93126141,11.14145985,11.06634349,10.9707413,10.92713407,11.14378685,11.22782542,10.86053627,11.1935417,11.10651297,10.94431924,10.94506534,11.07802158,11.44407401,11.93493554,10.95933419,10.79102574,11.04097752,11.21722645,11.54374509
5035,12.36259857,12.44768532,12.49134767,12.6077173,12.36092935,12.19843203,12.40697012,12.301975,12.17771116,12.10234525,12.35121545,12.46464469,12.31996931,12.29981618,12.59645373,12.43460761,12.67722634,12.43168957,12.42657502,12.36648342
2108,12.55666005,13.22467542,13.05178224,12.98621087,12.9234334,12.36375731,12.62655521,13.13615323,12.53723818,12.5172711,12.6236174,13.14996778,13.24212075,13.04698404,12.80232082,12.87272704,13.14394673,12.90209277,12.57162163,12.89384783
1788,16.7716217,16.90388995,17.43033901,17.41584794,17.58637928,16.75439048,17.09207135,17.08370548,16.74524612,16.83365386,17.33032891,17.20091559,17.60436653,17.36708338,17.27932685,16.6594369,17.06206233,17.17170122,17.05499169,17.25617866
4986,12.9995147,13.06676389,13.22868273,13.17984167,13.19921775,12.74623537,12.88326828,13.11054452,13.03935266,12.84123875,13.08976894,13.07485098,13.23084698,13.07484005,12.84694923,13.21819034,13.25513604,13.23017682,13.2041611,13.01133724
6300,13.84134764,13.31281422,13.70093953,13.6292304,13.67827837,13.81921336,14.02781852,13.57047268,13.73348469,13.80801916,13.96747289,13.7588993,13.83076758,13.70850903,13.79070431,13.81311109,13.52097745,13.92350626,13.87998182,13.92977214
4622,12.34800325,12.17899258,12.1285669,12.3471083,12.27326779,11.83169188,12.33372917,12.18521991,11.98500859,11.82398039,12.51496707,12.23109066,12.7753637,12.56713527,12.4764182,11.57338782,12.27483509,12.11041751,11.97402485,12.30090011
6758,16.70791451,16.46353236,16.19901678,16.38330881,16.51670109,16.43545672,15.9588714,16.34583243,16.48310766,16.54133656,17.05805466,16.6331213,16.51169149,16.67865858,16.40963565,16.60058715,16.25621585,16.33105788,16.25032016,16.50263136
4954,11.50524278,11.42465625,11.20926382,11.20252262,11.17560168,,,,,,11.45157293,11.5426264,11.15626356,11.42311505,11.54964959,,,,,
6781,14.88091243,14.77051089,14.74201184,14.73064713,14.73163813,14.84317079,14.83348296,14.99051519,14.80729866,14.86273236,14.87580029,14.8023963,14.89860895,14.9328373,15.0408159,14.72933987,14.86065237,14.88211928,14.85293942,15.01058349
5980,16.350978,15.9161964,16.12843755,16.0016528,16.18810638,16.41831849,16.20336067,16.29267498,16.37361913,16.35157421,16.82592869,16.20123786,16.21106904,16.39286529,16.27338748,16.29930265,16.19515691,16.21568644,16.28387888,16.37397964
228,11.83789165,11.87313478,11.98325555,12.07108108,11.93561851,12.48103073,11.89376006,11.77407679,12.07652388,12.23414608,12.08369295,11.94942621,12.1933414,11.97693991,11.90702584,12.40529055,12.04760491,12.26674432,12.27929266,12.1305254
5874,14.15039939,13.76201311,13.74427089,13.99951303,14.05934305,14.21190891,14.06775691,13.96948279,14.04039363,14.10896329,14.05192703,15.21969286,13.90086831,13.86366312,13.90884356,13.93123923,13.80855907,14.29216582,14.7195347,13.94559454
2843,11.50054284,11.26379218,11.35655928,11.28331526,11.28317776,11.40575369,11.18096711,11.24435877,11.63479924,11.64426788,11.63878889,11.3420331,11.23291538,11.54771073,11.32799897,11.5855398,11.99840372,11.13730665,11.52275952,11.61115344
305,13.18949496,12.91912516,12.8964976,12.83216923,12.95410661,13.08912761,12.82377597,13.02881607,13.12914767,13.10395997,13.03181269,13.07038968,13.04700757,12.93660141,13.07793468,12.96764098,13.15295788,13.12964147,13.09330488,13.26396818
2990,17.45906271,17.59937067,17.38282371,17.53830399,17.39377715,17.33557954,17.28534774,17.45445458,17.35385104,17.47187642,17.69661728,17.71606543,17.50577536,17.6017127,17.47475478,17.35315183,17.31153976,17.47709409,17.43764249,17.51589371
729,9.840183437,9.445770088,9.683261318,9.708756346,9.585236086,9.417507775,9.913555955,9.578852968,9.499708435,9.836141284,9.520247517,9.753513098,9.658385439,9.625667124,9.472604213,10.04908057,9.566848402,10.18227274,9.96296565,9.863122313
2165,13.2978856,13.38456548,13.63858139,13.54278341,13.44276659,12.96519917,13.29364637,13.10304881,12.96714474,13.04729244,13.294627,13.6034365,13.48795312,13.31755831,13.34110482,13.07682949,13.73736568,13.29172617,13.36814272,13.32096878
4713,,,,,,9.262658499,,8.377695879,8.089398692,7.611545716,,,,,,8.973764934,8.455078529,8.092980584,8.654215312,8.793376617
413,13.98204793,13.56245206,13.33260702,13.36256447,13.54290051,13.74985284,13.45109987,13.69196451,13.67849008,13.75637394,14.16828068,13.56716057,13.73754763,13.94537467,14.00884292,13.70967842,13.41114751,13.62539634,13.39149542,13.74307205
6078,15.78580839,15.59382989,15.79394199,15.94325125,16.35324445,15.80062898,15.79975368,15.8580463,15.81675753,15.98304979,15.9781206,15.52328332,16.40806981,16.04172607,16.10223276,15.95622462,15.8804843,15.94733511,15.92652343,16.10806992
1537,11.41741422,13.27674406,12.14633093,12.03153745,12.00076488,,,,,,12.33600241,11.34073314,13.48766822,12.36617603,12.7486039,,,,,
3378,17.84774574,17.6619481,17.23587317,17.64035024,17.6916725,17.98993124,17.08986329,17.36174339,18.00630632,17.85900095,18.45299704,17.57809092,17.47319246,17.83395201,18.1331788,17.68772178,17.72850139,17.69283978,17.6508692,17.5686918
7852,10.45395521,9.733098276,9.790175469,9.217663247,10.22339167,9.323920607,9.361486826,9.152651082,9.361774697,9.467764382,10.37459299,10.03820592,9.782833416,9.792784706,10.55478526,10.11117953,9.527875825,9.105708862,9.136604882,9.450330738
2384,15.61396956,14.95174576,15.03598492,15.14671293,16.40160429,16.51043477,15.48504611,15.51002192,16.298009,16.15439995,15.83483973,15.44948372,15.86184809,16.30855175,16.27375799,16.47690733,15.56442699,15.69335962,15.71235369,15.75651112
1180,15.67516847,15.51797597,15.62221611,15.69990257,15.62262032,15.7182011,15.15807967,15.67346775,15.93259954,16.03039323,15.58085879,15.95366053,15.91968474,16.02970541,15.97168046,15.73551768,15.48596716,15.61474806,15.6608475,15.84720384
5540,12.50265527,12.28435646,12.07467503,12.24662946,12.32001524,12.51465385,11.901424,12.13287738,12.43280621,12.26024953,12.68177816,12.30942971,12.70336224,12.6362045,12.22537294,12.47274744,12.20438038,12.14795148,12.1815345,12.24103445
2867,12.20380925,11.91474115,12.55473103,12.27264852,12.74290686,,,,,,12.25951418,12.63329233,12.49582408,12.57001275,12.51762962,,,,,
5196,16.04062636,16.34746184,16.29478114,16.36237585,16.28183142,16.10667288,16.22392161,16.16940378,16.17418277,16.15238569,16.30986462,16.4877344,16.41409278,16.16694862,16.07075902,16.18269073,16.4868165,16.2823454,16.47458603,16.15719546
4903,10.87476164,10.69786361,10.1761211,10.72752613,10.23387322,10.87922977,9.791881339,10.99664531,10.15739164,10.39854739,11.50499361,10.6292189,10.88339682,10.53820714,10.50494498,10.11413768,10.7576892,10.35840954,10.97539363,10.3005251
345,16.38459228,16.45683456,16.24502953,16.34771152,16.40702208,16.52757471,16.24890012,16.21502019,16.42412064,16.50379542,16.42567361,16.31862848,16.67401866,16.45944024,16.58597058,16.53660527,16.28484925,16.35230032,16.36248266,16.59509546
7560,13.42977361,13.17159946,13.19606567,13.12302378,13.17125896,13.24019083,12.94769461,13.0840222,13.54087832,13.17539818,13.24718841,13.12078873,13.34255649,13.3668875,12.99044859,13.52208103,13.41668288,13.50175061,13.7072425,12.98735462
1877,13.0517052,12.61782929,12.65312526,12.55039507,12.49050417,13.05015525,12.59370166,12.52321617,12.74828187,12.93573811,12.77144018,12.91890033,12.91530374,12.81767129,12.81258741,13.05862537,12.68037888,12.66348144,12.87550599,12.73041366
5721,12.69217491,12.58280276,12.61675458,12.60643192,12.73659862,12.6016571,12.35034431,12.65246973,12.5383126,12.66911681,12.99291308,12.87581648,12.77593092,12.93852393,12.45665795,12.66438391,12.47102133,12.98488452,12.38211426,12.55992263
5752,13.32492072,13.49239495,13.39600923,13.65008877,13.90987147,13.32722247,14.32026048,13.86040606,13.42388005,13.45194357,13.47721296,13.45294966,14.11663279,13.59465055,13.58258896,13.52200354,13.70298194,14.32045658,14.05866512,13.75225897
3851,9.556385633,9.599818714,9.223413022,9.564211461,9.509584714,9.806306849,9.7634555,9.775239762,9.10142531,8.960283253,9.562974082,9.180253063,9.669221102,9.977523293,9.54604773,9.700693027,9.167017123,9.896586061,9.805622567,9.699445187
3156,10.70867893,10.64796966,10.46183133,10.23414109,10.46783234,10.79746259,11.17831635,10.72047331,10.49436491,10.79710129,10.94119085,10.54810956,10.59633929,10.71262338,10.99708331,11.1148006,10.59121399,10.6157102,10.62082566,10.98127613
618,15.38640401,14.00609128,13.98313237,14.35373116,15.60420551,16.01855367,15.24957096,14.56592241,16.04370915,15.57742329,15.42252986,14.37912318,14.94244028,15.79846484,15.53450387,16.0823722,14.89120348,15.23951302,15.34167357,15.30121402
5512,9.498198307,9.742210731,11.04760568,10.40195357,10.8116343,9.559530785,9.510998632,9.917999676,10.02793305,9.61467122,10.65519351,9.999658577,10.77412344,10.75698973,10.84785727,9.710674025,10.05653977,10.02285188,9.54252876,9.678817744
5738,14.38495017,14.70820795,14.72102741,14.85992862,14.98334049,14.28783682,14.63092197,14.9456679,14.53181001,14.6629702,14.38322896,15.13044068,14.99654,14.6315131,14.42067771,14.74057363,14.8926434,14.85532793,14.96276889,14.91521086
4009,11.42914198,11.5038956,11.63873441,11.51762367,11.629284,11.22422543,11.42372871,11.14041269,10.99079919,10.94665727,11.6137632,11.63626738,11.98062749,11.74931695,11.65943876,10.88345392,11.35569332,11.40255022,11.2505489,11.25710979
3558,10.74647473,10.62787684,10.73838015,10.5947247,10.75634417,11.25306361,11.16726934,10.92588715,11.07924201,9.729328147,10.85883309,10.65082322,10.69366406,10.66304215,10.72015934,12.2280452,10.71502326,11.66923389,10.61314472,10.63024789
7069,11.73835575,11.7937045,12.18655907,11.71541873,11.27789912,11.95536218,12.05492778,11.76081344,11.91457224,12.06173903,12.28751255,11.28377945,11.93936614,12.00836996,11.42898676,12.0315406,12.2790431,12.34654298,12.09104299,12.17523026
1246,14.52658984,14.50992024,14.53453876,14.46650338,14.45083108,14.25236423,14.32440137,14.40622555,14.30032983,14.40299647,14.53764209,14.35987019,14.5806894,14.54432963,14.55497609,14.36209574,14.6123486,14.47620983,14.47891085,14.38605427
4082,14.43522733,14.6142322,14.44851215,14.42409745,14.30467838,14.72793507,14.92555542,14.80705248,14.6185221,14.60934151,15.04450065,14.53517096,14.86341365,14.47164546,14.45508569,14.75144736,14.84455094,14.59097702,14.56740898,14.87949894
